datetime_AEST,datetime_local,location_id,location_name,BPM2.5,BSP,CO,SO2,DBT
2020-06-14 07:00:00,2020-06-14 07:00:00,10017,Morwell East,3.727,4.308,,0.063,10.531
2020-06-14 08:00:00,2020-06-14 08:00:00,10017,Morwell East,3.232,10.705,,0.073,11.83
2020-06-14 09:00:00,2020-06-14 09:00:00,10017,Morwell East,4.632,15.84,,0.083,12.882
2020-06-14 10:00:00,2020-06-14 10:00:00,10017,Morwell East,6.612,14.236,,-0.175,13.668
2020-06-14 11:00:00,2020-06-14 11:00:00,10017,Morwell East,5.486,11.473,,-0.329,14.208
2020-06-14 12:00:00,2020-06-14 12:00:00,10017,Morwell East,4.21,8.721,,-0.468,14.64
2020-06-14 13:00:00,2020-06-14 13:00:00,10017,Morwell East,4.025,7.455,,-0.212,14.823
2020-06-14 14:00:00,2020-06-14 14:00:00,10017,Morwell East,3.932,6.398,,1.234,14.309
2020-06-14 15:00:00,2020-06-14 15:00:00,10017,Morwell East,4.082,8.409,,6.65,13.098
2020-06-14 16:00:00,2020-06-14 16:00:00,10017,Morwell East,4.631,8.342,,3.676,12.587
2020-06-14 17:00:00,2020-06-14 17:00:00,10017,Morwell East,5.192,9.425,,0.947,12.47
2020-06-14 18:00:00,2020-06-14 18:00:00,10017,Morwell East,4.167,6.825,,0.903,12.945
2020-06-14 19:00:00,2020-06-14 19:00:00,10017,Morwell East,5.044,5.722,,0.138,13.675
2020-06-14 20:00:00,2020-06-14 20:00:00,10017,Morwell East,2.533,3.893,,1.605,13.568
2020-06-14 21:00:00,2020-06-14 21:00:00,10017,Morwell East,1.494,3.613,,0.46,13.406
2020-06-14 22:00:00,2020-06-14 22:00:00,10017,Morwell East,2.396,3.695,,-0.004,13.002
2020-06-14 23:00:00,2020-06-14 23:00:00,10017,Morwell East,1.782,2.433,,-0.126,13.01
2020-06-15 00:00:00,2020-06-15 00:00:00,10017,Morwell East,2.295,2.069,,0.388,13.3
2020-06-15 01:00:00,2020-06-15 01:00:00,10017,Morwell East,1.328,,,,13.861
2020-06-15 02:00:00,2020-06-15 02:00:00,10017,Morwell East,1.412,5.47,,9.482,13.64
2020-06-15 03:00:00,2020-06-15 03:00:00,10017,Morwell East,1.123,4.258,,1.086,13.709
2020-06-15 04:00:00,2020-06-15 04:00:00,10017,Morwell East,1.705,1.86,,0.513,13.589
2020-06-15 05:00:00,2020-06-15 05:00:00,10017,Morwell East,0.847,1.446,,0.527,13.082
2020-06-15 06:00:00,2020-06-15 06:00:00,10017,Morwell East,1.262,1.761,,0.618,12.67
2020-06-15 07:00:00,2020-06-15 07:00:00,10017,Morwell East,-0.444,2.116,,0.571,13.946
2020-06-15 08:00:00,2020-06-15 08:00:00,10017,Morwell East,-1.329,4.138,,1.56,14.89
2020-06-15 09:00:00,2020-06-15 09:00:00,10017,Morwell East,1.444,3.108,,1.891,15.775
2020-06-15 10:00:00,2020-06-15 10:00:00,10017,Morwell East,1.188,3.041,,0.776,16.459
2020-06-15 11:00:00,2020-06-15 11:00:00,10017,Morwell East,1.16,4.445,,1.767,17.4
2020-06-15 12:00:00,2020-06-15 12:00:00,10017,Morwell East,1.605,2.218,,0.712,17.073
2020-06-15 13:00:00,2020-06-15 13:00:00,10017,Morwell East,1.22,3.445,,0.821,17.039
2020-06-15 14:00:00,2020-06-15 14:00:00,10017,Morwell East,1.652,4.99,,0.654,16.409
2020-06-15 15:00:00,2020-06-15 15:00:00,10017,Morwell East,1.603,5.561,,1.836,15.505
2020-06-15 16:00:00,2020-06-15 16:00:00,10017,Morwell East,3.142,4.409,,2.592,14.769
2020-06-15 17:00:00,2020-06-15 17:00:00,10017,Morwell East,4.874,4.428,,0.618,14.876
2020-06-15 18:00:00,2020-06-15 18:00:00,10017,Morwell East,4.856,4.788,,0.634,14.425
2020-06-15 19:00:00,2020-06-15 19:00:00,10017,Morwell East,4.715,10.306,,0.712,14.289
2020-06-15 20:00:00,2020-06-15 20:00:00,10017,Morwell East,3.666,9.468,,0.856,13.842
2020-06-15 21:00:00,2020-06-15 21:00:00,10017,Morwell East,3.257,7.135,,0.704,13.599
2020-06-15 22:00:00,2020-06-15 22:00:00,10017,Morwell East,5.024,7.036,,0.895,13.962
2020-06-15 23:00:00,2020-06-15 23:00:00,10017,Morwell East,5.581,8.229,,3.222,14.139
2020-06-16 00:00:00,2020-06-16 00:00:00,10017,Morwell East,2.07,6.542,,-0.051,13.979
2020-06-16 01:00:00,2020-06-16 01:00:00,10017,Morwell East,-0.151,,,,12.939
2020-06-16 02:00:00,2020-06-16 02:00:00,10017,Morwell East,1.317,5.462,,-0.317,11.956
2020-06-16 03:00:00,2020-06-16 03:00:00,10017,Morwell East,2.988,5.373,,-0.133,12.032
2020-06-16 04:00:00,2020-06-16 04:00:00,10017,Morwell East,2.561,3.511,,0.121,13.152
2020-06-16 05:00:00,2020-06-16 05:00:00,10017,Morwell East,0.657,2.634,,-0.011,13.534
2020-06-16 06:00:00,2020-06-16 06:00:00,10017,Morwell East,-0.419,3.502,,0.033,13.926
2020-06-16 07:00:00,2020-06-16 07:00:00,10017,Morwell East,1.283,3.597,,0.052,15.217
2020-06-16 08:00:00,2020-06-16 08:00:00,10017,Morwell East,-0.665,2.336,,0.131,16.251
2020-06-16 09:00:00,2020-06-16 09:00:00,10017,Morwell East,-3.483,3.129,,0.565,17.112
2020-06-16 10:00:00,2020-06-16 10:00:00,10017,Morwell East,-4.228,2.684,,,16.415
2020-06-16 11:00:00,2020-06-16 11:00:00,10017,Morwell East,-0.125,2.415,0.153,0.399,15.7
2020-06-16 12:00:00,2020-06-16 12:00:00,10017,Morwell East,1.713,3.799,0.123,1.673,15.707
2020-06-16 13:00:00,2020-06-16 13:00:00,10017,Morwell East,-0.999,3.662,0.116,-0.232,14.781
2020-06-16 14:00:00,2020-06-16 14:00:00,10017,Morwell East,0.671,2.675,0.094,-0.48,15.07
2020-06-16 15:00:00,2020-06-16 15:00:00,10017,Morwell East,2.091,4.618,0.138,-0.469,14.858
2020-06-16 16:00:00,2020-06-16 16:00:00,10017,Morwell East,0.712,5.63,0.126,-0.366,13.445
2020-06-16 17:00:00,2020-06-16 17:00:00,10017,Morwell East,-0.6,7.709,0.112,-0.441,12.769
2020-06-16 18:00:00,2020-06-16 18:00:00,10017,Morwell East,2.506,6.341,0.092,-0.306,12.685
2020-06-16 19:00:00,2020-06-16 19:00:00,10017,Morwell East,1.952,7.655,0.074,-0.309,11.785
2020-06-16 20:00:00,2020-06-16 20:00:00,10017,Morwell East,2.173,5.632,0.089,-0.175,11.16
2020-06-16 21:00:00,2020-06-16 21:00:00,10017,Morwell East,3.607,8.093,0.063,-0.007,10.232
2020-06-16 22:00:00,2020-06-16 22:00:00,10017,Morwell East,4.64,11.68,0.052,0.06,9.884
2020-06-16 23:00:00,2020-06-16 23:00:00,10017,Morwell East,6.203,14.502,0.066,0.121,9.908
2020-06-17 00:00:00,2020-06-17 00:00:00,10017,Morwell East,7.706,17.07,0.099,-0.049,9.888
2020-06-17 01:00:00,2020-06-17 01:00:00,10017,Morwell East,9.215,,,,9.823
2020-06-17 02:00:00,2020-06-17 02:00:00,10017,Morwell East,6.261,17.529,0.125,-0.127,9.46
2020-06-17 03:00:00,2020-06-17 03:00:00,10017,Morwell East,7.061,18.993,0.126,-0.12,9.242
2020-06-17 04:00:00,2020-06-17 04:00:00,10017,Morwell East,7.269,19.926,0.129,-0.02,7.159
2020-06-17 05:00:00,2020-06-17 05:00:00,10017,Morwell East,8.848,27.409,0.214,-0.073,5.324
2020-06-17 06:00:00,2020-06-17 06:00:00,10017,Morwell East,11.886,19.112,0.28,0.32,4.563
2020-06-17 07:00:00,2020-06-17 07:00:00,10017,Morwell East,11.89,32.09,0.441,0.725,5.283
2020-06-17 08:00:00,2020-06-17 08:00:00,10017,Morwell East,9.747,27.339,0.422,0.989,9.065
2020-06-17 09:00:00,2020-06-17 09:00:00,10017,Morwell East,4.598,27.414,0.236,0.491,11.687
2020-06-17 10:00:00,2020-06-17 10:00:00,10017,Morwell East,0.915,25.156,0.209,0.21,13.716
2020-06-17 11:00:00,2020-06-17 11:00:00,10017,Morwell East,5.061,23.272,0.208,0.433,14.004
2020-06-17 12:00:00,2020-06-17 12:00:00,10017,Morwell East,7.503,19.879,0.216,0.682,13.825
2020-06-17 13:00:00,2020-06-17 13:00:00,10017,Morwell East,8.295,23.526,,,13.585
2020-06-17 14:00:00,2020-06-17 14:00:00,10017,Morwell East,11.353,18.432,,,12.779
2020-06-17 15:00:00,2020-06-17 15:00:00,10017,Morwell East,11.014,15.599,0.183,2.597,10.495
2020-06-17 16:00:00,2020-06-17 16:00:00,10017,Morwell East,11.618,27.807,0.265,1.758,9.97
2020-06-17 17:00:00,2020-06-17 17:00:00,10017,Morwell East,10.981,27.758,0.331,0.358,8.184
2020-06-17 18:00:00,2020-06-17 18:00:00,10017,Morwell East,10.695,21.049,0.335,-0.079,8.249
2020-06-17 19:00:00,2020-06-17 19:00:00,10017,Morwell East,10.964,34.973,0.34,-0.025,7.534
2020-06-17 20:00:00,2020-06-17 20:00:00,10017,Morwell East,10.512,37.493,0.393,0.042,5.795
2020-06-17 21:00:00,2020-06-17 21:00:00,10017,Morwell East,11.906,32.908,0.376,0.115,5.165
2020-06-17 22:00:00,2020-06-17 22:00:00,10017,Morwell East,12.8,52.625,0.55,0.237,4.738
2020-06-17 23:00:00,2020-06-17 23:00:00,10017,Morwell East,14.502,57.915,0.48,0.306,4.378
2020-06-18 00:00:00,2020-06-18 00:00:00,10017,Morwell East,16.332,50.841,0.272,0.196,3.431
2020-06-18 01:00:00,2020-06-18 01:00:00,10017,Morwell East,14.819,,,,3.993
2020-06-18 02:00:00,2020-06-18 02:00:00,10017,Morwell East,13.793,41.434,0.183,0.19,3.469
2020-06-18 03:00:00,2020-06-18 03:00:00,10017,Morwell East,10.622,27.496,0.22,0.282,2.783
2020-06-18 04:00:00,2020-06-18 04:00:00,10017,Morwell East,8.307,33.511,0.339,0.365,1.992
2020-06-18 05:00:00,2020-06-18 05:00:00,10017,Morwell East,6.859,31.525,0.337,0.459,2.141
2020-06-18 06:00:00,2020-06-18 06:00:00,10017,Morwell East,6.508,32.119,0.352,0.649,1.533
2020-06-18 07:00:00,2020-06-18 07:00:00,10017,Morwell East,7.209,34.001,0.463,0.765,2.893
2020-06-18 08:00:00,2020-06-18 08:00:00,10017,Morwell East,7.825,30.255,0.376,0.724,6.234
2020-06-18 09:00:00,2020-06-18 09:00:00,10017,Morwell East,4.394,34.188,0.386,0.682,9.979
2020-06-18 10:00:00,2020-06-18 10:00:00,10017,Morwell East,-3.594,27.264,0.281,-0.014,12.516
2020-06-18 11:00:00,2020-06-18 11:00:00,10017,Morwell East,4.923,30.524,0.293,0.046,13.672
2020-06-18 12:00:00,2020-06-18 12:00:00,10017,Morwell East,11.306,20.474,0.256,0.314,14.575
2020-06-18 13:00:00,2020-06-18 13:00:00,10017,Morwell East,10.544,15.878,0.28,0.461,15.051
2020-06-18 14:00:00,2020-06-18 14:00:00,10017,Morwell East,9.856,16.179,0.283,0.561,14.513
2020-06-18 15:00:00,2020-06-18 15:00:00,10017,Morwell East,7.193,16.71,0.275,0.519,13.031
2020-06-18 16:00:00,2020-06-18 16:00:00,10017,Morwell East,2.508,23.906,0.298,-0.059,10.496
2020-06-18 17:00:00,2020-06-18 17:00:00,10017,Morwell East,2.611,56.232,0.544,-0.391,8.128
2020-06-18 18:00:00,2020-06-18 18:00:00,10017,Morwell East,8.901,48.699,0.554,-0.268,7.704
2020-06-18 19:00:00,2020-06-18 19:00:00,10017,Morwell East,12.233,48.819,0.397,-0.301,7.468
2020-06-18 20:00:00,2020-06-18 20:00:00,10017,Morwell East,14.158,42.58,0.369,-0.096,5.799
2020-06-18 21:00:00,2020-06-18 21:00:00,10017,Morwell East,13.829,56.349,0.534,-0.091,4.879
2020-06-18 22:00:00,2020-06-18 22:00:00,10017,Morwell East,15.471,42.916,0.462,-0.078,4.155
2020-06-18 23:00:00,2020-06-18 23:00:00,10017,Morwell East,14.747,61.321,0.572,0.249,3.915
2020-06-19 00:00:00,2020-06-19 00:00:00,10017,Morwell East,15.133,68.489,0.42,0.198,3.115
2020-06-19 01:00:00,2020-06-19 01:00:00,10017,Morwell East,17.419,,,,3.55
2020-06-19 02:00:00,2020-06-19 02:00:00,10017,Morwell East,18.195,61.048,0.324,0.354,2.637
2020-06-19 03:00:00,2020-06-19 03:00:00,10017,Morwell East,15.952,59.301,0.309,0.444,2.214
2020-06-19 04:00:00,2020-06-19 04:00:00,10017,Morwell East,14.318,76.174,0.331,0.532,1.499
2020-06-19 05:00:00,2020-06-19 05:00:00,10017,Morwell East,14.6,48.503,0.35,0.691,1.428
2020-06-19 06:00:00,2020-06-19 06:00:00,10017,Morwell East,14.534,46.237,0.484,0.758,1.696
2020-06-19 07:00:00,2020-06-19 07:00:00,10017,Morwell East,11.876,51.249,0.509,0.877,3.055
2020-06-19 08:00:00,2020-06-19 08:00:00,10017,Morwell East,9.706,89.885,0.686,1.04,6.172
2020-06-19 09:00:00,2020-06-19 09:00:00,10017,Morwell East,4.37,42.058,0.414,0.688,9.641
2020-06-19 10:00:00,2020-06-19 10:00:00,10017,Morwell East,-2.448,34.816,0.351,0.476,12.395
2020-06-19 11:00:00,2020-06-19 11:00:00,10017,Morwell East,0.588,20.058,0.254,0.126,13.688
2020-06-19 12:00:00,2020-06-19 12:00:00,10017,Morwell East,3.529,33.007,0.338,-0.191,14.639
2020-06-19 13:00:00,2020-06-19 13:00:00,10017,Morwell East,3.292,30.689,0.334,-0.117,15.894
2020-06-19 14:00:00,2020-06-19 14:00:00,10017,Morwell East,6.336,12.455,0.259,-0.197,15.836
2020-06-19 15:00:00,2020-06-19 15:00:00,10017,Morwell East,13.152,13.19,0.296,0.185,13.763
2020-06-19 16:00:00,2020-06-19 16:00:00,10017,Morwell East,10.227,23.345,0.307,0.044,12.198
2020-06-19 17:00:00,2020-06-19 17:00:00,10017,Morwell East,3.688,87.169,0.473,-0.305,11.434
2020-06-19 18:00:00,2020-06-19 18:00:00,10017,Morwell East,9.5,64.251,0.505,-0.321,11.697
2020-06-19 19:00:00,2020-06-19 19:00:00,10017,Morwell East,15.614,37.594,0.381,-0.364,10.811
2020-06-19 20:00:00,2020-06-19 20:00:00,10017,Morwell East,16.513,45.168,0.448,-0.331,11.123
2020-06-19 21:00:00,2020-06-19 21:00:00,10017,Morwell East,16.191,42.209,0.397,-0.315,10.727
2020-06-19 22:00:00,2020-06-19 22:00:00,10017,Morwell East,15.238,49.602,0.398,-0.253,10.49
2020-06-19 23:00:00,2020-06-19 23:00:00,10017,Morwell East,13.182,40.021,0.341,-0.36,10.399
2020-06-20 00:00:00,2020-06-20 00:00:00,10017,Morwell East,11.866,55.385,0.326,0.173,9.688
2020-06-20 01:00:00,2020-06-20 01:00:00,10017,Morwell East,13.742,,,,9.295
2020-06-20 02:00:00,2020-06-20 02:00:00,10017,Morwell East,12.344,31.875,0.304,0.089,10.637
2020-06-20 03:00:00,2020-06-20 03:00:00,10017,Morwell East,9.029,19.473,0.226,0.382,10.879
2020-06-20 04:00:00,2020-06-20 04:00:00,10017,Morwell East,7.701,19.408,0.236,0.461,10.211
2020-06-20 05:00:00,2020-06-20 05:00:00,10017,Morwell East,7.096,21.493,0.241,0.366,9.981
2020-06-20 06:00:00,2020-06-20 06:00:00,10017,Morwell East,6.68,26.961,0.242,0.276,9.607
2020-06-20 07:00:00,2020-06-20 07:00:00,10017,Morwell East,6.177,24.072,0.252,0.173,9.415
2020-06-20 08:00:00,2020-06-20 08:00:00,10017,Morwell East,4.698,28.318,0.282,0.283,9.599
2020-06-20 09:00:00,2020-06-20 09:00:00,10017,Morwell East,4.402,26.912,0.286,0.466,11.149
2020-06-20 10:00:00,2020-06-20 10:00:00,10017,Morwell East,2.839,27.665,0.3,0.589,13.565
2020-06-20 11:00:00,2020-06-20 11:00:00,10017,Morwell East,-1.87,26.331,0.336,1.009,13.945
2020-06-20 12:00:00,2020-06-20 12:00:00,10017,Morwell East,-0.798,15.329,0.313,0.646,14.762
2020-06-20 13:00:00,2020-06-20 13:00:00,10017,Morwell East,2.922,17.119,0.311,0.373,15.543
2020-06-20 14:00:00,2020-06-20 14:00:00,10017,Morwell East,4.157,9.908,0.306,0.851,14.966
2020-06-20 15:00:00,2020-06-20 15:00:00,10017,Morwell East,4.309,11.667,0.301,0.705,13.967
2020-06-20 16:00:00,2020-06-20 16:00:00,10017,Morwell East,3.917,19.765,0.332,0.317,12.088
2020-06-20 17:00:00,2020-06-20 17:00:00,10017,Morwell East,6.011,48.264,0.516,0.301,10.166
2020-06-20 18:00:00,2020-06-20 18:00:00,10017,Morwell East,11.544,72.279,0.717,0.423,9.378
2020-06-20 19:00:00,2020-06-20 19:00:00,10017,Morwell East,17.554,79.333,0.97,0.637,8.882
2020-06-20 20:00:00,2020-06-20 20:00:00,10017,Morwell East,20.064,70.21,0.738,0.588,8.266
2020-06-20 21:00:00,2020-06-20 21:00:00,10017,Morwell East,19.918,90.097,0.705,0.482,7.212
2020-06-20 22:00:00,2020-06-20 22:00:00,10017,Morwell East,24.319,94.109,0.715,0.55,7.263
2020-06-20 23:00:00,2020-06-20 23:00:00,10017,Morwell East,27.245,104.561,0.663,0.593,7.238
2020-06-21 00:00:00,2020-06-21 00:00:00,10017,Morwell East,28.107,73.263,0.346,0.278,6.543
2020-06-21 01:00:00,2020-06-21 01:00:00,10017,Morwell East,27.213,,,,5.372
2020-06-21 02:00:00,2020-06-21 02:00:00,10017,Morwell East,21.367,31.844,0.259,0.008,5.356
2020-06-21 03:00:00,2020-06-21 03:00:00,10017,Morwell East,16.962,58.199,0.244,0.246,5.332
2020-06-21 04:00:00,2020-06-21 04:00:00,10017,Morwell East,12.986,30.13,0.264,0.512,4.819
2020-06-21 05:00:00,2020-06-21 05:00:00,10017,Morwell East,9.212,27.974,0.263,0.514,5.013
2020-06-21 06:00:00,2020-06-21 06:00:00,10017,Morwell East,6.99,42.742,0.261,0.709,4.85
2020-06-21 07:00:00,2020-06-21 07:00:00,10017,Morwell East,5.796,26.731,0.283,0.647,5.087
2020-06-21 08:00:00,2020-06-21 08:00:00,10017,Morwell East,7.298,28.311,0.295,0.725,6.185
2020-06-21 09:00:00,2020-06-21 09:00:00,10017,Morwell East,8.435,32.198,0.287,0.668,8.376
2020-06-21 10:00:00,2020-06-21 10:00:00,10017,Morwell East,1.688,26.829,0.29,0.476,9.827
2020-06-21 11:00:00,2020-06-21 11:00:00,10017,Morwell East,-2.222,25.706,0.27,0.164,11.931
2020-06-21 12:00:00,2020-06-21 12:00:00,10017,Morwell East,-3.063,27.891,0.256,-0.147,12.384
2020-06-21 13:00:00,2020-06-21 13:00:00,10017,Morwell East,3.99,24.474,0.217,-0.078,13.482
2020-06-21 14:00:00,2020-06-21 14:00:00,10017,Morwell East,9.274,19.189,0.239,0.488,11.959
2020-06-21 15:00:00,2020-06-21 15:00:00,10017,Morwell East,11.602,24.664,0.246,0.019,10.49
2020-06-21 16:00:00,2020-06-21 16:00:00,10017,Morwell East,13.889,31.203,0.233,-0.145,10.007
2020-06-21 17:00:00,2020-06-21 17:00:00,10017,Morwell East,15.005,37.723,0.3,-0.103,9.476
2020-06-21 18:00:00,2020-06-21 18:00:00,10017,Morwell East,12.437,58.767,0.327,-0.092,9.134
2020-06-21 19:00:00,2020-06-21 19:00:00,10017,Morwell East,14.368,52.683,0.367,-0.077,8.921
2020-06-21 20:00:00,2020-06-21 20:00:00,10017,Morwell East,14.807,42.708,0.311,-0.02,8.399
2020-06-21 21:00:00,2020-06-21 21:00:00,10017,Morwell East,15.084,38.535,0.283,-0.002,8.32
2020-06-21 22:00:00,2020-06-21 22:00:00,10017,Morwell East,15.503,38.055,0.275,0.201,8.343
2020-06-21 23:00:00,2020-06-21 23:00:00,10017,Morwell East,12.703,44.575,0.289,0.358,8.437
2020-06-22 00:00:00,2020-06-22 00:00:00,10017,Morwell East,12.581,62.28,0.245,0.23,8.038
2020-06-22 01:00:00,2020-06-22 01:00:00,10017,Morwell East,14.534,,,,7.511
2020-06-22 02:00:00,2020-06-22 02:00:00,10017,Morwell East,14.88,27.9,0.154,0.168,7.161
2020-06-22 03:00:00,2020-06-22 03:00:00,10017,Morwell East,12.697,32.545,0.17,0.368,7.91
2020-06-22 04:00:00,2020-06-22 04:00:00,10017,Morwell East,10.302,37.787,0.169,0.503,7.987
2020-06-22 05:00:00,2020-06-22 05:00:00,10017,Morwell East,8.97,40.44,0.18,0.574,8.285
2020-06-22 06:00:00,2020-06-22 06:00:00,10017,Morwell East,7.585,23.073,0.169,0.579,8.71
2020-06-22 07:00:00,2020-06-22 07:00:00,10017,Morwell East,4.482,13.038,0.152,0.476,8.571
2020-06-22 08:00:00,2020-06-22 08:00:00,10017,Morwell East,5.136,21.525,0.192,0.452,9.426
2020-06-22 09:00:00,2020-06-22 09:00:00,10017,Morwell East,3.841,18.529,0.158,0.342,9.7
2020-06-22 10:00:00,2020-06-22 10:00:00,10017,Morwell East,4.018,14.8,0.158,0.316,9.974
2020-06-22 11:00:00,2020-06-22 11:00:00,10017,Morwell East,4.989,12.27,0.152,0.253,10.52
2020-06-22 12:00:00,2020-06-22 12:00:00,10017,Morwell East,4.409,10.806,0.156,0.233,10.751
2020-06-22 13:00:00,2020-06-22 13:00:00,10017,Morwell East,3.102,8.783,0.146,0.045,8.958
2020-06-22 14:00:00,2020-06-22 14:00:00,10017,Morwell East,3.873,7.392,0.163,0.049,9.641
2020-06-22 15:00:00,2020-06-22 15:00:00,10017,Morwell East,3.522,8.217,0.161,0.219,9.896
2020-06-22 16:00:00,2020-06-22 16:00:00,10017,Morwell East,3.321,11.288,0.167,0.129,9.316
2020-06-22 17:00:00,2020-06-22 17:00:00,10017,Morwell East,4.207,8.904,0.156,0.166,8.946
2020-06-22 18:00:00,2020-06-22 18:00:00,10017,Morwell East,6.903,9.726,0.169,0.198,8.805
2020-06-22 19:00:00,2020-06-22 19:00:00,10017,Morwell East,6.019,7.82,0.166,0.486,8.587
2020-06-22 20:00:00,2020-06-22 20:00:00,10017,Morwell East,4.755,8.331,0.16,0.526,8.571
2020-06-22 21:00:00,2020-06-22 21:00:00,10017,Morwell East,2.519,10.413,0.174,0.539,8.994
2020-06-22 22:00:00,2020-06-22 22:00:00,10017,Morwell East,1.392,10.099,0.177,0.574,9.139
2020-06-22 23:00:00,2020-06-22 23:00:00,10017,Morwell East,2.17,6.928,0.16,0.637,9.022
2020-06-23 00:00:00,2020-06-23 00:00:00,10017,Morwell East,3.16,5.626,0.106,0.094,8.783
2020-06-23 01:00:00,2020-06-23 01:00:00,10017,Morwell East,2.878,,,,8.785
2020-06-23 02:00:00,2020-06-23 02:00:00,10017,Morwell East,1.434,3.755,0.089,-0.37,8.817
2020-06-23 03:00:00,2020-06-23 03:00:00,10017,Morwell East,1.959,3.425,0.094,-0.043,8.779
2020-06-23 04:00:00,2020-06-23 04:00:00,10017,Morwell East,0.727,3.909,0.121,-0.142,8.858
2020-06-23 05:00:00,2020-06-23 05:00:00,10017,Morwell East,0.761,3.498,0.116,-0.152,8.863
2020-06-23 06:00:00,2020-06-23 06:00:00,10017,Morwell East,1.073,5.319,0.129,-0.163,8.926
2020-06-23 07:00:00,2020-06-23 07:00:00,10017,Morwell East,0.708,5.207,0.12,-0.138,9.265
2020-06-23 08:00:00,2020-06-23 08:00:00,10017,Morwell East,1.214,12.303,0.166,-0.114,10.136
2020-06-23 09:00:00,2020-06-23 09:00:00,10017,Morwell East,-0.893,10.667,0.162,-0.202,11.08
2020-06-23 10:00:00,2020-06-23 10:00:00,10017,Morwell East,-2.091,8.907,0.143,-0.429,12.184
2020-06-23 11:00:00,2020-06-23 11:00:00,10017,Morwell East,-0.584,7.538,0.144,-0.545,12.417
2020-06-23 12:00:00,2020-06-23 12:00:00,10017,Morwell East,1.249,9.966,0.142,-0.541,13.05
2020-06-23 13:00:00,2020-06-23 13:00:00,10017,Morwell East,3.492,7.338,0.145,-0.608,13.285
2020-06-23 14:00:00,2020-06-23 14:00:00,10017,Morwell East,3.569,11.274,0.142,-0.661,13.411
2020-06-23 15:00:00,2020-06-23 15:00:00,10017,Morwell East,4.754,12.358,0.169,-0.602,12.607
2020-06-23 16:00:00,2020-06-23 16:00:00,10017,Morwell East,6.433,7.068,0.131,-0.495,11.142
2020-06-23 17:00:00,2020-06-23 17:00:00,10017,Morwell East,6.509,6.531,0.135,-0.472,11.078
2020-06-23 18:00:00,2020-06-23 18:00:00,10017,Morwell East,4.813,7.188,0.159,-0.434,10.987
2020-06-23 19:00:00,2020-06-23 19:00:00,10017,Morwell East,3.172,10.895,0.165,-0.34,10.76
2020-06-23 20:00:00,2020-06-23 20:00:00,10017,Morwell East,1.262,12.97,0.164,-0.343,10.804
2020-06-23 21:00:00,2020-06-23 21:00:00,10017,Morwell East,1.633,21.038,0.18,-0.406,11.018
2020-06-23 22:00:00,2020-06-23 22:00:00,10017,Morwell East,1.744,18.146,0.185,-0.41,11.249
2020-06-23 23:00:00,2020-06-23 23:00:00,10017,Morwell East,1.608,17.935,0.18,-0.361,10.903
2020-06-24 00:00:00,2020-06-24 00:00:00,10017,Morwell East,3.459,24.849,0.17,0.071,10.693
2020-06-24 01:00:00,2020-06-24 01:00:00,10017,Morwell East,7.128,,,,11.08
2020-06-24 02:00:00,2020-06-24 02:00:00,10017,Morwell East,6.972,30.393,0.159,0.205,11.159
2020-06-24 03:00:00,2020-06-24 03:00:00,10017,Morwell East,5.296,32.649,0.177,0.232,10.857
2020-06-24 04:00:00,2020-06-24 04:00:00,10017,Morwell East,6.203,29.262,0.195,0.039,10.426
2020-06-24 05:00:00,2020-06-24 05:00:00,10017,Morwell East,7.319,25.134,0.202,0.248,8.791
2020-06-24 06:00:00,2020-06-24 06:00:00,10017,Morwell East,8.308,36.326,0.338,0.271,9.893
2020-06-24 07:00:00,2020-06-24 07:00:00,10017,Morwell East,9.91,21.703,0.245,0.244,10.493
2020-06-24 08:00:00,2020-06-24 08:00:00,10017,Morwell East,5.331,30.231,0.327,0.279,11.627
2020-06-24 09:00:00,2020-06-24 09:00:00,10017,Morwell East,0.586,20.108,0.188,0.187,12.968
2020-06-24 10:00:00,2020-06-24 10:00:00,10017,Morwell East,-1.484,13.893,0.163,0.064,13.648
2020-06-24 11:00:00,2020-06-24 11:00:00,10017,Morwell East,-0.416,13.219,0.154,0.204,14.733
2020-06-24 12:00:00,2020-06-24 12:00:00,10017,Morwell East,2.548,12.229,0.171,0.012,14.914
2020-06-24 13:00:00,2020-06-24 13:00:00,10017,Morwell East,4.391,10.048,0.174,0.268,15.124
2020-06-24 14:00:00,2020-06-24 14:00:00,10017,Morwell East,3.874,8.336,0.178,0.196,15.409
2020-06-24 15:00:00,2020-06-24 15:00:00,10017,Morwell East,4.258,9.098,0.2,0.276,13.916
2020-06-24 16:00:00,2020-06-24 16:00:00,10017,Morwell East,2.075,9.106,0.218,0.327,13.437
2020-06-24 17:00:00,2020-06-24 17:00:00,10017,Morwell East,2.111,9.136,0.205,0.146,12.779
2020-06-24 18:00:00,2020-06-24 18:00:00,10017,Morwell East,2.813,23.907,0.34,0.155,12.189
2020-06-24 19:00:00,2020-06-24 19:00:00,10017,Morwell East,4.069,32.266,0.349,0.212,11.035
2020-06-24 20:00:00,2020-06-24 20:00:00,10017,Morwell East,6.466,43.525,0.359,0.272,10.544
2020-06-24 21:00:00,2020-06-24 21:00:00,10017,Morwell East,9.62,34.87,0.249,0.236,10.775
2020-06-24 22:00:00,2020-06-24 22:00:00,10017,Morwell East,9.187,28.106,0.205,0.247,10.577
